FileName,Status,Caption,Error
open_images_train_f67a246d1bfec1d0_26.ogg,ok,"In this image, I see the red colour basket and I see two birds over here which are of green colour and I see the rods and I see the green leaves on stems.",
open_images_train_1fefd03be5724d55_17.ogg,ok,In this image I can see plants in green color and the pots are in purple and green color on this stage.,
open_images_train_882b908a9575b1b5_32.ogg,ok,this is an outside view in the middle of the image there is a pillar to this pillar few boards are attached on the boards I can see some text around this pillar there are few plants and there are few bikers on the ground in the background few people are standing on the road and there is a building and some trees on the left side there is a light pole at the top of the image I can see the sky,
open_images_train_1dd3bd740cb07a5b_43.ogg,ok,"In this image we can see an ancient architecture, also there is a plane and there is a sign board with a pole on the ground, there is grass and we can see poles with plants in the background, there is sky.",
open_images_train_8fcf13eaebf5b822_32.ogg,ok,"In this image I can see a door to a wall, in front of the door there is a mat placed on the ground, in the bottom left there is a flower plant, in the bottom right there is grass, at the top of the image I can see a creeper plant to the wall.",
open_images_train_bac458559f1d7dee_69.ogg,ok,"And there's a mage. A woman wearing a black jacket is holding a trolley. She's wearing a cap. A few pots, having plants on the floor, having a dustbin on it. Beyond it, there's a shop having a name board attached to the wall. And the light is attached to the wall. There's a few pictures painted on the wall, top of measured sky.",
open_images_train_72e58abafd2444d2_31.ogg,ok,A dog is looking at a camera or is standing on a chair and there are few plant ports and,
open_images_train_2ebb3bc9d388f211_63.ogg,ok,"In this image we can see a porter plant with flowers, in the background we can see a mole.",
open_images_train_5e6fbc7fbae91eec_9.ogg,ok,picture taken in a room. There is a table on the table. There is a flower pot behind the flower pot. There are chairs and tables in the world.,
open_images_train_248daf16bb6bef2b_25.ogg,ok,"In the picture, I can see a man standing in the background. I can see a building, people, trees, plants, this guy, and something written on the image.",
open_images_train_7a95b0778bdfefd5_107.ogg,ok,This image you can see some objects kept in the containers and there are some wooden boxes In the background there is a window and a wall,
open_images_train_6a3919704047dc9c_38.ogg,ok,"In this image we can see a pineapple fruit on a table and then we can see a cloth tied to it here in the background. There are trees, grass and sky.",
open_images_train_d14ce35e1633c77c_3.ogg,ok,There is a pineapple and four jars and there is a lid at the top.,
open_images_train_31466f6bf2049d6d_73.ogg,ok,"In this image, there is a pineapple on the tree. Behind the tree, there are some trees.",
open_images_train_1df90bbb0bc17f77_82.ogg,ok,"In this image, there are plants and dried leaves on the ground, there are pineapples to the plants.",
open_images_train_e77349f618bc67a7_21.ogg,ok,"this image there is a kitchen cabinet on the cabinet, there is a shing, some cupboards, gas stove, boxes, some other objects visible, in front of it there is a table around the table, there are some chairs on the table, there is a basket on which there are some fruits, on the chair there is a white colour cat, on the right side there is entrance door and leaves and walls visible.",
open_images_train_d77b620644166585_14.ogg,ok,"In this image there is a table, on the table there is a cloth, on the cloth there is a plate in the plate, there is a carving in the background, there is a wall.",
open_images_train_f390b1a50ef67591_23.ogg,ok,"As you can see aircraft design, design only which represent foot on the surface.",
open_images_train_246a3fcaed6a20b2_5.ogg,ok,In the image we can see human hands holding an object in one hand and on the other hand there is a pineapple. You can see a chopper board and the marble surface.,
open_images_train_5554d2c46b699dc2_78.ogg,ok,In this image you can see few pineapples which are low black and green in color and you can see the blurry background,
open_images_train_91ab0883e18b264b_80.ogg,ok,In this image in the front there is a fruit and there is a plant in the background there is dry grass.,
open_images_train_9809a8952b8c29c1_43.ogg,ok,"There is a table, on this table there are flowers, leaves, fruits, pineapple, there are chairs and there is another table, on this table there is plate and jars and in the background there is a pot with a plant, there are curtains and also there is a cupboard on this, there are bottles, a person is standing in the background.",
open_images_train_a5dc85667ca2813f_36.ogg,ok,"This image, I can see drawings are on the paper. Something is written on the paper. In the background, there's a cloth.",
open_images_train_6fde3aa838b13a7a_11.ogg,ok,in this image you can see some pineapple plants and also we can see some grass,
open_images_train_487ca6184cde8a4a_16.ogg,ok,"In this image we can see a plant, there is a fruit in the image, there is a wall in the image.",
open_images_train_5069037d9f1fdbf1_32.ogg,ok,"In this image I can see a pineapple, in the background few leaves are visible.",
open_images_train_0e46154e65811be3_80.ogg,ok,in this image there is food in the center which is on the brown color surface,
open_images_train_29792ae6113d5196_55.ogg,ok,"In this image we can say pineapples, here there is a tag, at the bottom we can see some objects.",
open_images_train_680363e48a312e58_5.ogg,ok,"In the image we can see pineapple plants, here we can see mountain and sky.",
open_images_train_3bb9f0010b660cc8_62.ogg,ok,In this picture we can see a flower and plants.,
open_images_train_9f80a1e515b1af95_20.ogg,ok,"In this image, in the left corner we can see hands of a person holding a camera, on the left side we can see a car, on the right side we can see a black colour board with some texture written on it, on the right side we can see a tent and a group of people are walking on the grass and see vegetables which are placed on the table. In the middle of the image, we can see a group of people are standing in front of the table, on the table we can see some vegetables and fruits, in the background we can see some hoardings with some pictures and text written on it, at the top we can see some tents, flags, in the background we can also see another vehicle, trees, at the bottom we can see a",
open_images_train_1175bb61cc756832_4.ogg,ok,in the foreground i can see a pineapple kept on the floor in the background i can see a wall of white in color this is mistaken in a room,
open_images_train_56057684ac5e1711_30.ogg,ok,"As you can see some fruits, bottles and boxes on the ground",
open_images_train_0ff152d9e42f8f49_55.ogg,ok,in this image we can see a ball with strand and stone here we can see some fruits on the plate there is a wooden board some glass cloth we can see these all items are placed on the black color surface right side of the image you can see a floor,
open_images_train_52279c53fd6a8140_43.ogg,ok,image we can see a person cutting a pineapple with a knife and it is on a green color surface,
open_images_train_cebec18864274b31_97.ogg,ok,"In this image, I can see a person standing and wearing red cover shirt. In front, I can see different fruits around. Back, I can see a person standing and holding back.",
open_images_train_19970f22cc5ff7f8_36.ogg,ok,we can see number of plants with pineapples background there are trees,
open_images_train_8c56ae1870625300_40.ogg,ok,In this image we can see two aluminum foil containers in one container bread like food item is present and in the other container some meat type food is present behind this container one pineapple type glass is there behind it two women are sitting these containers are kept on a brown wooden table to the left bottom of the image one hand is there and one stick is present,
open_images_train_a1d702972d80a1f1_21.ogg,ok,In this image I can see a grass and I can see a pineapple visible in the grass.,
open_images_train_1434e90408dc1b1f_93.ogg,ok,"In this picture, I can see pineapples with flowers. There are glass jars with vegetables and fruits slices in it. There are glasses on the basket. And there are some other items on the table. And in the background, there are some objects.",
open_images_train_21daa23a86a696d6_74.ogg,ok,"The picture is taken outside the city in the foreground of the picture. There is a person standing in front of an apple costume. Behind him there are plants, flowers and riding in the background. There is fields, sky is clear and it is sunny.",
open_images_train_6aae2f32ae846c43_121.ogg,ok,In this image we can see some food items on an object in the background of the image there is a blood background,
open_images_train_249ac48068d1b983_40.ogg,ok,in this image we can see a cloth with pineapple design,
open_images_train_e3b82adb19565698_107.ogg,ok,This is an animated image. You can see a pineapple on the cloth. You can see the wall window.,
open_images_train_2d967bfd0ae24fa4_24.ogg,ok,"Here we can see fruits and a platform. There are cupboards, frames, package, balloon, chair, stove, oven, and a cloth. This is ceiling.",
open_images_train_29859475b8ac0577_25.ogg,ok,In the picture I can see a pineapple which has straws on a wooden surface. In the background I can see a person. The background of the image is blurred.,
open_images_train_7c39d883dfe25943_13.ogg,ok,"In this image, we can see a girl holding a pineapple. Behind the girl, we can see the depiction of a pineapple in the middle also of trees, plants, and also the fence. There's a cloudy sky.",
open_images_train_9d3962d36091cb85_9.ogg,ok,"In this picture, we can create a board of a Gita pineapple plant behind that board. You can see the height of a person, trees, a board, and a sky.",
open_images_train_486fce5f79779ce7_25.ogg,ok,"In this image, I can see a pineapple and plant. In the background, I can see dark.",
open_images_train_4a33c14deaf80c42_32.ogg,ok,"In this image I can see the field of a pineapple, at the top of the image I can see the sky and the clouds.",
open_images_train_6b61ba6f4b63c410_97.ogg,ok,"In this event, a person is holding a food item. The person is wearing purple and white covers and few batches attached to the dress.",
open_images_train_23f06a90b9a0a220_36.ogg,ok,"In this image I can see a poster, we can see an image of pineapple and something that is written on the poster.",
open_images_train_2d0d50f541107715_33.ogg,ok,"In this picture, there are fruits in the box, there is all of them each, there are pineapples in the table, there are all of them each, there is a bench, there is a cardboard box and covers, there is a cat sitting on the back, the back, there is a wall, at the top, there are telephones and locks, there is a old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box, there is an old box",
open_images_train_3d678f602aae4577_9.ogg,ok,"In this picture we can see the pineapple plants and the plants are as elliptical with the cables, trees and the cloud is cut.",
open_images_train_d1a168ef659f796c_44.ogg,ok,in this image we can see there is a lady holding pineapple in which cigarettes are plugged in behind her there are so many other people standing,
open_images_train_78e0d4d90a10b684_96.ogg,ok,in this image there are some pineapples are kept on the ground as we can see in the middle of this image there are two boxes are kept on the top right corner of this image there is a text board is in the bottom of this image,
open_images_train_bb30516ab2ba2474_59.ogg,ok,In this image we can see a woman sitting on the chair and holding a pineapple that is placed on the table. In the background we can see windows and beverage bottles arranged in the cupboards.,
open_images_train_433eae63bd17ccb1_17.ogg,ok,"In this image, I can see a pineapple on the wooden board. The pineapple is in yellow color on the brown color surface. In print, I can see some object in white color.",
open_images_train_88129111a3816238_45.ogg,ok,"In this image I can see a cake, candles and flowers on an object. At the bottom of the image there are watermarks at the top. Left corner of the image I can see plants.",
open_images_train_0f1316da57f7f966_95.ogg,ok,this is a poster in this poster we can see an image of three pineapples placed around a wooden table,
open_images_train_41d4178d9499c0b7_60.ogg,ok,In this image we can see some bunch of flowers and some leaves,
open_images_train_1d868ad59ed39176_97.ogg,ok,In this image I can see a pineapple which is in green and brown color background is in green color,
open_images_train_ebe3607606216402_61.ogg,ok,"In the middle of the image we can see some fruits, in the middle of the image there is a pole.",
open_images_train_e7567a93e068e9d6_11.ogg,ok,in this image we can see it in this image we can see a plate with some food and a fork on the table we can see uh also we can see the chairs and let's move on,
open_images_train_218f4705e95990de_36.ogg,ok,Here we can see a pineapple plant with pineapple background it is blur we can see greenery,
open_images_train_d54721940333a55f_8.ogg,ok,At the bottom of the image there is a table and we can see a pineapple and the pieces of pineapple placed on the table.,
open_images_train_a48e9b23441d7cd4_95.ogg,ok,This is an edited image of a girl.,
open_images_train_4258cf8d7b08daed_48.ogg,ok,"We can see pineapple, plant leaves and rocker.",
open_images_train_24ff021903b1c8aa_102.ogg,ok,"a few itables, shake and a spoon placed in a white plate",
open_images_train_0ff367285515dc36_14.ogg,ok,in this mess there is a table on the table there is food item in the background there are people sitting on chairs and there are trees at the top there is a roof on the bottom right there is some text on the bottom left there is some text,
open_images_train_1ad4ca0cdc4e590d_81.ogg,ok,in this image we can see a pineapple and in the back and the background is blur,
open_images_train_03a80eeb77d41349_20.ogg,ok,picture is taken inside the in the fruit shop in this image on the right side we can see a box with some pineapples on the left side we can also see a box with some cherries on the left side we can also see two birds on which it written some text in the middle of the image we can see some fruits like apple orange and some other and we can also see some boats in the background we can see a balloon wall on the right side of the image we can also see hand of a person patching fruit,
open_images_train_1a721d8babe8acbc_81.ogg,ok,"In the center of the image, we can see a butterfly on the pineapples.",
open_images_train_270d1faa93b6bd86_56.ogg,ok,"In this image, we can see the ends of a person, only a pineapple. Here we can see a small plant on the left side.",
open_images_train_6b268904d749ace5_81.ogg,ok,This is a paper and here we can see pineapple plant with leaves and in the background there is a logo and we can see some text.,
open_images_train_d40181b10cd3d107_46.ogg,ok,"In front of this image on the table, there is a jar, pineapple, strawberries in a basket, bottle can and few objects on it.",
open_images_train_a7ca21f0782f755e_0.ogg,ok,In this picture we can see a butterfly in its root.,
open_images_train_fd1e1a9093a1f733_74.ogg,ok,"In this picture, there are newspapers, pen and book on a table, cloth.",
open_images_train_32aa72a2e1e74694_94.ogg,ok,the image there is a postcard with some text on it,
open_images_train_31a39756270a3c26_48.ogg,ok,in this picture we can see photo and card and the cloth,
open_images_train_c492ddd803374a58_111.ogg,ok,In this picture it looks like a white envelope with a pamphlet inside it.,
open_images_train_161c0cdd9ad0f956_107.ogg,ok,image at the left side we can see a red and orange umbrella and there is a white color stand and there is a sand on the ground with the background we can see a sea and there is water at the top there is a blue color sky.,
open_images_train_31d23db34263caa6_100.ogg,ok,This picture is convinced of letters.,
open_images_train_06de8cbe9ba525f1_0.ogg,ok,"In the background, we can see boards and we can see some paper notes and the device and the wall. In this picture, we can see books arranged in the bags and we can see few objects and the door. On the left side of the picture, we can see a screen, a screen board mouse and few objects placed on the table. At the bottom portion of the picture, we can see a battery and few objects. On the right side of the picture, we can see few objects.",
open_images_train_462f1dde700e7fed_68.ogg,ok,"In this picture we can see a yellow colour object on which we can see the text, stamps and a picture of a person and a picture of some other object.",
open_images_train_a34a6cd0ce77ed43_2.ogg,ok,It is an envelope that is closed and stamped.,
open_images_train_89e8fe2a74b1bc3c_119.ogg,ok,"On the left side of the image, we can see a posture Some fish images are there, fish and boat images are there Some text written on it In the middle of the image, we can see a stamp On the right side of the image, we can see three different types of images We can see a stamp",
open_images_train_21b5c16af71d3bde_46.ogg,ok,This is a photo of a postal paper on which postal stamp present on it and few texts do.,
open_images_train_53a125c3b1d4f894_1.ogg,ok,In this picture you can see a paper from right side there is a stamp pasted on the paper you can see printed text and,
open_images_train_09e904fdba5747cb_61.ogg,ok,they made you can see a paper on the paper there are two stamps,
open_images_train_00c02812848baf39_14.ogg,ok,"In this image, there is a postcard, on that card there is some text, and stamps, and there is a doctor image.",
open_images_train_67148b829fced2ac_91.ogg,ok,in this image we can see a letter cover with a stamp and some text on it and there is an image of a building,
open_images_train_e13101cac0d8f77f_65.ogg,ok,"In this image we can see three papers with some text and images on it, we can see an envelope cover, we can see a rubber stamp which are on the brown colored surface.",
open_images_train_71c4cce22508a1da_119.ogg,ok,"As soon as we can see a paper on YouTube, a stamp and some textiles we do.",
open_images_train_3bd26fc7815691b7_31.ogg,ok,You're the only mystic you have to come.,
open_images_train_ab3670d0409c530e_71.ogg,ok,there is a paper book on a chair we can see in uh a dentistry kind of wire,
open_images_train_76f7fbd6ee106d84_60.ogg,ok,"In this image we can see a letter which is placed on the surface. We can also see a post stamp, a logo, some text and some written words on it.",
open_images_train_b9419f34fa9c82c8_59.ogg,ok,In this image we can see cards on the wooden surface.,
open_images_train_010fd875bdb3f616_69.ogg,ok,"In this image, there is a paper on the table, on the table there is some text written on it.",
open_images_train_d10cc586b0c989cd_74.ogg,ok,In this picture there is a postcard on the left there are stamps and text in the center there is a post emblem,
open_images_train_a949439f49c690be_77.ogg,ok,"In this picture, we can see envelopes with designs on it and these envelopes are placed on a platform.",
open_images_train_8b13a126e719de11_20.ogg,ok,"In this picture there is a table on table, we can see a white color cloth and we can also see two envelopes which are in white and pink color.",
open_images_train_bd5abe78fd2a8faf_15.ogg,ok,In this image I can see there is a postcard. There is something written on it and there is a stamp at the right side top corner of the image.,
open_images_train_51ed0f156bf5f99f_91.ogg,ok,in this image we can see paper with borders,
open_images_train_431c9a0556e0133f_4.ogg,ok,This picture looks like an envelope on which I can see a group of people and persons stamp.,
open_images_train_d5c8c24cf6729da4_94.ogg,ok,"In the image, there is a postcard with a black and white picture on a table",
open_images_train_049da1f4b3d6f2fe_104.ogg,ok,"In this image we can see a poster with some objects, we can also see some thread and we can see a letter with some text, we can also see a stamp.",
open_images_train_ad8433dcea1802b3_46.ogg,ok,In the foreground of this image there is a white envelope on which red wax on it is placed on the surface.,
open_images_train_c533347a72dfb020_76.ogg,ok,"On this image, on the right there is a girl, she wears a t-shirt in the middle, there is a girl, she wears a dress, on the left there is a boy, he wears a t-shirt, in front of them there is a table on that. There are fruits, tarts, bowls, glass, grapes, strawberries and some other food items in the background. There are cupboards, wazels, photo frame and wall.",
open_images_train_34c80b517418846f_19.ogg,ok,In this picture there is a cake in the center with candles on the top there is another cake,
open_images_train_0ebda0d8c65d4997_85.ogg,ok,you know this image I can see number of plates number of forks knife on this plate and I can also see three layer cake on this layer I can see number of strawberries,
open_images_train_64769d3ac9cba763_107.ogg,ok,"In this image at the right side there is a woman, she is sitting and she is holding a cake. There are some candles on the cake. And there is a table, on the table there are some glasses. And in the background there is a woman, she is standing.",
open_images_train_cc528493316d4589_90.ogg,ok,"In the picture we can see a cake which is brown in color with a cream, it is placed on the glass surface and behind it also we can see some cakes and on the cake we can see a red color, flower, cream on it.",
open_images_train_368f3a3d1696a2a5_75.ogg,ok,this image is taken indoors at the bottom of the image there is a table with spoons and a tray with a cake on it,
open_images_train_278748cee985b02f_86.ogg,ok,"In this image there is a plate on the floor, in this image there is a foot on the plate.",
open_images_train_cb158b6f1b5a2cc8_85.ogg,ok,in this image I can see a bottle and a piece of cake here I can see hand of a person,
open_images_train_07bb11ababd8bfa7_32.ogg,ok,"In this image I can see few plates which consists of a cake, pastries and some other food items. Along with the food items there are two tags on which I can see the text. On the right side there is a glass object. These are placed on a white surface. The background is blurred.",
open_images_train_22c74d1b32a2767b_17.ogg,ok,"this image I can see a man standing and holding a cake. I tried there is a desktop, glass, mouse, few books on a table and a man standing a printer on a table. I tried there is a frame attached to a wall at the background I can see a curtain, a window, few papers, a bottle on a table.",
open_images_train_b13deac9cc6eacf1_60.ogg,ok,in this image we can see a cake in a serving bowl which is placed on the surface on the left side we can see an object placed beside it,
open_images_train_00e44301fde50a9d_8.ogg,ok,"In the center of the image we can see a man and a lady standing and holding a knife. At the bottom there is a table and we can see a cake, chocolates, plates, napkins placed on the table. In the background there are people standing. They are all wearing uniforms. On the left there is a screen. At the top there are lights and we can see a wall.",
open_images_train_30ee89815aa2c414_78.ogg,ok,"This is where you can see a table On the table I can see Ok, I can see candles on it Few balls, few glasses And few other utensils You can see The dark background which I can see A chair and few other objects",
open_images_train_e08bb916d346514e_43.ogg,ok,There are two persons standing in front of them. There is a table on the table. There is a cake with some decorations in the background. There are some paper also. There is a wall with a white board on the right side. There are many plates on that. There are spoons.,
open_images_train_0961dc6ae08ad3ee_33.ogg,ok,"In this picture there is a person standing on the right side of the pages holding the knife and cake at the back. There is a person standing and holding the glasses. There is a person with white shirt standing and holding the camera. At the back there are a group of people in the foreground. There is a cake on the table, box on the table.",
open_images_train_0287f6f022ab9296_59.ogg,ok,In this image we can see a serving plate with hunches of desert on it and is placed on the table.,
open_images_train_79ecad928619f51e_79.ogg,ok,in this image I can see the food with plate. The plate is in white color and the food is in green brown and coffee color.,
open_images_train_938378d93e49c837_35.ogg,ok,woman in the middle of the picture wearing a white t-shirt is sitting on a chair and yeah the table at the bottom of picture we see a table which is covered with a pink cloth on table we see a mobile phone a glass cake a tissue paper plate and a pastry box behind her we see two people sitting on sofa behind them we see lamp behind her we see a white wall and a flower pot this picture is clicked inside the room,
open_images_train_3ee816e3f74e633c_0.ogg,ok,here we can see four women standing in front of a table and smiling on the table we can see creak and we can see two candles number eight and four these are plates in the background there is a wall and a window,
open_images_train_cb66dcda0fae4b84_11.ogg,ok,"In this image, we can see two people are standing and holding some objects, holding some objects in the background. We can see some other objects, some other objects. On the top of the roof there are lights, there are lights, there are lights, there are lights and some other objects hang onto the roof.",
open_images_train_3004ca10834d2fda_25.ogg,ok,In the picture I can see food item on a white color plate. This paper is on a white color surface.,
open_images_train_4db6c3bc843bec5c_36.ogg,ok,this image on this red cloth there's a cake and folk above this cake there's a flower and leaves made with cream,
open_images_train_039a0a0f0c3e3218_4.ogg,ok,In this image I can see a group of people are sitting on the chairs in front of tables on which classes plates bottles are there and one person is holding the plate in hand in which case is here in the back zone I can see all paintings on a wall this picture might be taken in a hotel,
open_images_train_d457d93181121c03_37.ogg,ok,This picture shows some food in the plate and we see a cloth,
open_images_train_2330c8e54e5a91b2_25.ogg,ok,in this image i can see a woman is smiling and wearing a black dress i can also see there is a table with a cake and other objects on it i can also see there is a window,
open_images_train_5c0a1af5af46ca1e_45.ogg,ok,This is a piece of cake which is on the glass plate This looks like a table I can see a plate and a glass Which are placed on the table,
open_images_train_4d65d0d6c3684444_9.ogg,ok,"There is a picture taken in a room. There is a man in black t-shirt holding a baby. In front of this man there is a wooden table. On the table there is a plate, cake, candle and the laptop. Background of these people is a white wall.",
open_images_train_5faadc6badd6ca1c_27.ogg,ok,Here in history 2 we can see 3 stepped cake present over a place and we can also see flowers present on it.,
open_images_train_1bb2e24504b1dd7c_93.ogg,ok,this picture I can see a cake on the table so there is a knife poked into the cake and in the background I think there is a person standing,
open_images_train_e8c07598ea335de8_107.ogg,ok,"In this image there is a table which is in a white colour, on the table there is an artificial home, and there are some people standing around the table, in the background there is a white colour wall.",
open_images_train_1ffcbc16e2519a5e_94.ogg,ok,The image there are chocolate cakes When you like cakes On a table In the back there are pomegranates Chocolates on the table,
open_images_train_dc6d2e91389bfa01_60.ogg,ok,"In this image, we can see a boy sitting on a chair holding a plate containing some wood in it. We can also see a table beside him containing a paper, wires and some objects on it. On the back side, we can see a wall.",
open_images_train_6ca429d995a7cb68_24.ogg,ok,there is a person who is cutting a cake here we can see two persons this is table on the table there is a flower base these are the chairs and there is a wall,
open_images_train_6d9c199dd1a5de28_26.ogg,ok,"In this image, I see a man who is wearing white shirt and I see a woman who is wearing white and blue top and I see that both of them are holding a plate on which there is a cake which is of dark browning colour and I see three words written on it and I see that this woman is smiling. In the background, I see a few people and I see that it is blurred in the background.",
open_images_train_fe8e4caa16a064b6_34.ogg,ok,"In this image in the center there is a bun and at the bottom there is some object and in the background there are some glasses, bottle and some other objects at the bottom it looks like a wooden table.",
open_images_train_ea00c815288b0836_3.ogg,ok,"A person is sitting on a chair in front of her, there is a cake on which there are many candles, behind her there are plants and a house and many trees.",
open_images_train_b731e64c68db778e_18.ogg,ok,Here we can see that a group of people are standing and in front here is a table and plates and many other jugs on it and here is the wall and at the side here is a Christmas tree.,
open_images_train_90f61879dc45c6ea_74.ogg,ok,In this picture we can see a cake. At the top of the cake there is a teddy bear in the background. It looks like a wall.,
open_images_train_dca271e39fcb1057_82.ogg,ok,In this image there is a cake on the plate. On the cake there is a print of Vinyang. In the top left there is an object.,
open_images_train_0409fd768a20de02_17.ogg,ok,image I can see the cake and I can see few candles on the cake,
open_images_train_856746a1ec23b6c0_1.ogg,ok,"In this picture you can see a glass plate, you can see a creamy chocolate cake in the plate that is a blurry background.",
open_images_train_eb3c33552c0cfe2c_91.ogg,ok,"In the center of the image there are couples standing in front of them there is a cake, in the background of the image there is a wall.",
open_images_train_8ea3b3277fdc3dce_72.ogg,ok,"In this image, we can see a girl holding spoon in her hand is sitting behind a table containing food place in a plate In the background, we can see some light weight and some objects placed on the surface Some lights, three decorated lights and a window of lights",
open_images_train_8de37670c3ffd251_74.ogg,ok,in this picture there is a plate in the plate there is a food item and the knife,
open_images_train_e5130b98da24d68f_49.ogg,ok,In the image we can see there are people standing and there is a cake on the table.,
open_images_train_fc3f7e24ebb94b84_102.ogg,ok,"there are two kids sitting in chair and there is a table in front of them which has few glasses and a cake, glasses, cake and some other objects on it.",
open_images_train_1eb52cd1ebd23e05_2.ogg,ok,"In the image, there are a group of people in a room, a girl is holding a cake in her hand and in front of the girl there is a table on the table there is computer system telephone and many other objects on the left side there is an empty chair and in the background there is a blue wall there are some items kept on a table in front of the wall there is an empty chair there is an empty chair there is an empty chair there is an empty chair there is an empty chair there is an empty chair there is an empty chair there is an empty chair there is an empty chair there is an empty chair there is an empty chair there is an empty chair there is an empty chair there is an empty chair there is an empty chair there is an empty chair there is an empty chair there is an empty chair there is an empty chair there is an empty chair there is an empty chair there is an empty chair there is an empty chair there is an empty chair there is an empty chair there is an empty chair there is an empty chair there is an empty chair there is an empty chair there is an empty chair there is an empty chair there is an empty chair there is an empty chair there is an empty chair there is an empty chair there is an empty chair there is an empty chair there is an empty chair there is an empty chair there is an empty chair there is an empty chair there is an empty chair there is an empty chair there is an empty chair there is",
open_images_train_725835af5ae63389_11.ogg,ok,"In this image, we can see three persons and the person who is wearing the white t-shirt is holding a cake holding a cake",
open_images_train_30dbfd0caa540e2c_93.ogg,ok,"In this image there is a cake, cream, raspberries on the plate.",
open_images_train_e0ff819feb0ef318_70.ogg,ok,This image is clicked inside There are three children in the middle. There is a table in front of them on that there is a Toy There are kaboots behind them. There is an aquarium in the top right corner,
open_images_train_9270a5cf7378403c_103.ogg,ok,This is the collage of three pictures in which there are some people sitting in front of the table in which there are some cakes and also you can see some.,
open_images_train_0188de741b0ab37f_61.ogg,ok,the image you can see some food background of the image is blur,
open_images_train_cf7a3e8ec4c58bed_37.ogg,ok,"In this picture, I can see a cake and a few candles and I can see a few people standing and a girl and a human hand lighting the candles with the help of a lighter and looks like a table.",
open_images_train_0959268253fbfaf9_2.ogg,ok,In the image there is a cake It is The girl headed with different Creams,
open_images_train_ca5140526859ce10_17.ogg,ok,"In this image I can see the cake and the cake is in white, brown and red color.",
open_images_train_3b6edb439db74dd7_85.ogg,ok,in this image I can see few women and I can see smile on their faces here I can see a yellow and brown color cake I can also see white color thing and in background I can see number of trees,
open_images_train_0cadf7aa660a6784_80.ogg,ok,This image consists of a piece of cake which is on the plate in the center.,
open_images_train_c5fd1aa2a27039f8_44.ogg,ok,there are so many people standing and few girls sitting behind them there is a cake on the table,
open_images_train_763fe6ec0a6047b3_21.ogg,ok,"In this image, I can see a table, on the table, I can see cakes on the top of cake, there's a candle, there are plates, bottles, vestibules, white colour cloth, bowels, kept on table, I run the table, there are few pots invisible, in the top right, there's a man standing on floor, I don't know how the background might look like, I don't know.",
open_images_train_450af1667410c069_0.ogg,ok,"On the background we can see trees and decoration here we can see a man and woman holding baby in their hands in front of a table and on the table we can see a cake, candies in a bottle and a flower base.",
open_images_train_339d66cb02fa9018_68.ogg,ok,"This picture is clipped inside. The foreground is a table on the top of it. We can see the cake is placed and we can see white colour platter, glass of water, glass of drink. And some other items are placed and we can see a person wearing t-shirt, sitting and smiling. In the background we can see there are some objects.",
open_images_train_7c51d16bc0f2fc7b_77.ogg,ok,"In this picture we can see a photo on the surface. In this photo we can see some people, glasses, spoon, food items, sofa, door, walls and some objects.",
open_images_train_39251ee145cbb8a6_56.ogg,ok,In the photo of the picture I can see a piece of cake on the plate. I can see the table center chairs on the airflow. I can see a glass of water and a wallet. A gift on the table. It looks like there is a person on the door operator of the picture. In the background I can see the metal girlfriends in a glass window.,
open_images_train_6f57d3a6d1fa7a18_100.ogg,ok,There is a cake in the center of the image on which there are strawberries and biscuits.,
open_images_train_8e82e7066252c628_62.ogg,ok,In this picture you can see a cake and a few papers on the table.,
open_images_train_5f6873112cc45d30_26.ogg,ok,"In this image, I see a cake which is of white, blue, yellow, green, red, green, purple and light brown color and I see something is written over here and it is dark in the background.",
open_images_train_7fde28a4808995f0_68.ogg,ok,This is a zoomed in picture. In the center we can see a white color platter containing the gold cake. And we can see the text and numbers on the cake. And the platter is placed on the top of the table. In the background we can see the fingers of the person.,
open_images_train_47293b8c2f8d3598_32.ogg,ok,"This is a college image. Here I can see two pictures. In the right side picture, I can see a woman and a man standing and cutting the cake which is placed on the table. In the background, I can see a screen and a board which is attached to the wall. In the left side image, the woman and man are standing and looking at each other. At the back of them, I can see a mirror. At the bottom of this image, I can see some text.",
open_images_train_1f7ae377cdbbc5ea_82.ogg,ok,In this image there is a plate on the table. There is a cloth spread on the table. On the plate there is a model of a cake made with paper on the cake and beside the cake there is a strawberry made of paper. Beside the plate there are cupcakes made of paper.,
